,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.17688,0.1418,2.3537818542750157,2.2891173267516844,74.1953935623169,4.281142711639404,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.21794,0.2605,1.9689715676634112,1.918000724749824,71.43265199661255,4.173097372055054,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.26972,0.2818,1.894273930913885,1.840508269425779,70.68866515159607,4.249645948410034,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.31764,0.3283,1.7675079621341239,1.7441561522956093,71.24115920066833,4.246883153915405,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.35016,0.3682,1.6743386644472011,1.5827369796582305,70.74203300476074,4.332824468612671,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.39806,0.4234,1.5908877448401082,1.5529548139236986,69.80296611785889,4.147552490234375,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.46184,0.4943,1.4554440951545653,1.3604471275981622,71.51403951644897,4.159762382507324,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.52854,0.5281,1.3110221006591123,1.296744902103473,71.32497429847717,4.218608379364014,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.56912,0.6103,1.2093943412000372,1.114827195676371,71.01583790779114,4.103701829910278,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.6062,0.6115,1.1238333990538798,1.115290249117647,71.46575784683228,4.184489727020264,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.63488,0.6403,1.0536346873715376,1.0464920142588143,70.69933342933655,4.190066576004028,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.65552,0.6579,0.9983516160830121,0.9766157653194647,70.46185445785522,4.339192152023315,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.67148,0.6658,0.9525056494708558,0.9622059486354121,71.94931030273438,4.314231634140015,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.68778,0.6751,0.9118183867640016,0.9292421377124116,73.06451964378357,4.339437484741211,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.69818,0.6898,0.8842339112220173,0.9163912011982914,70.10206127166748,4.106199026107788,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.7068,0.692,0.8640046381485135,0.9140688924553295,71.76497054100037,4.259258270263672,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.71494,0.6699,0.8370705753927115,1.0122158765411986,71.80178642272949,4.2159364223480225,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.72092,0.7086,0.8185744679515665,0.8502481768306452,71.35819458961487,4.165018081665039,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.72704,0.7315,0.8043631239724479,0.7950125370924466,71.91735506057739,4.165074586868286,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.73078,0.7315,0.7889259000161636,0.8003661773456171,72.34168815612793,4.161919116973877,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.73764,0.7036,0.7776129096651108,0.9020790054965705,72.47588586807251,4.204771041870117,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.7426,0.6989,0.7601868267137121,0.9010537138190894,71.00876879692078,4.314627408981323,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.74548,0.7089,0.7537464291067056,0.8438215311914207,71.692458152771,4.129656553268433,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.7486,0.7218,0.7448363230728752,0.813315366118099,69.87337517738342,4.18390154838562,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.75204,0.7285,0.7365868283973164,0.7876827661602642,69.95756340026855,4.191178798675537,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.7577,0.7338,0.716039791274208,0.7752039661993996,71.04332780838013,4.058724880218506,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.76052,0.7187,0.7106918944278285,0.8175254491761851,71.75047278404236,4.2355475425720215,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.76208,0.7142,0.7022939001472807,0.875034463196136,71.55970335006714,4.154911041259766,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.76382,0.7305,0.7041701321428736,0.8047004726748116,70.07438898086548,4.2713587284088135,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.76614,0.7429,0.691713502450643,0.7797980639881219,71.96844053268433,4.211651563644409,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
30,0.77002,0.7513,0.6872186776410291,0.7370318319089115,70.93191719055176,4.159409284591675,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
31,0.76912,0.7518,0.684328584261453,0.7384838318577209,71.6164116859436,4.129743337631226,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
32,0.77334,0.7578,0.6732181005098846,0.719542134350862,69.74055027961731,4.183206081390381,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
33,0.7754,0.7434,0.6693258314123538,0.7677967675958579,71.9644513130188,4.284260988235474,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
34,0.77954,0.7472,0.6605476815484688,0.7372465194604648,73.2681052684784,4.262950897216797,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
35,0.77816,0.7598,0.6601967649607039,0.7239988944210565,70.91888308525085,4.137611150741577,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
36,0.77854,0.7427,0.6543674148090055,0.770506311815006,72.29906725883484,4.125643014907837,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
37,0.78046,0.7587,0.6517263824788714,0.7202973327697656,71.85115265846252,4.082686424255371,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
38,0.78344,0.7534,0.6431215361609187,0.7386806385395245,72.23411154747009,4.307308912277222,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
39,0.78736,0.7543,0.6353926696955815,0.747827526003408,71.34618186950684,4.267229318618774,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
40,0.78532,0.7522,0.63804517216356,0.7372208952713317,70.75657176971436,4.192135334014893,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
41,0.7894,0.7656,0.6314826378514198,0.7170943399778189,71.44587302207947,4.3017473220825195,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
42,0.78654,0.7465,0.6357204032321809,0.7691582644138092,71.32071352005005,4.127377271652222,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
43,0.7894,0.7539,0.6332069792125138,0.7569429620195882,72.80910873413086,4.181988716125488,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
44,0.78998,0.7341,0.6260835910102761,0.8044731039970446,72.23603010177612,4.1774187088012695,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
45,0.79328,0.7449,0.6210972767988231,0.7549124022070973,70.5031054019928,4.257217645645142,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
46,0.7899,0.7656,0.6255469494859759,0.695833334193443,72.44467997550964,4.314044237136841,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
47,0.7918,0.7223,0.6186139906160129,0.8175392721217281,71.76211094856262,4.213536262512207,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
48,0.79548,0.7595,0.614776973436829,0.7457914464770795,71.90781688690186,4.1987080574035645,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
49,0.7932,0.7501,0.6150871467414912,0.7802893481315515,71.82769966125488,4.0732102394104,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
50,0.7922,0.7603,0.6172086624518008,0.7157011631007393,71.10666608810425,4.243546962738037,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
51,0.79544,0.7481,0.6080382925268174,0.7766617802194894,71.85817694664001,4.32149863243103,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
52,0.79728,0.7608,0.602374393323714,0.7361215002620562,69.78966474533081,4.0953991413116455,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
53,0.79726,0.7438,0.6046788597137441,0.7880917959415112,70.92638444900513,4.152622699737549,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
54,0.79912,0.7707,0.5965461070272149,0.7018922747324069,70.93166613578796,4.158775806427002,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
55,0.8034,0.7645,0.5898966164884092,0.7206374323025299,70.20148086547852,4.275497913360596,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
56,0.79932,0.7716,0.601905848237466,0.6905543442351368,70.35386753082275,4.190449237823486,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
57,0.80136,0.7685,0.5995623902277694,0.7047656322725284,70.87491345405579,4.262019395828247,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
58,0.79922,0.7603,0.5916043097249835,0.7419151560471843,71.25639986991882,4.1601033210754395,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
59,0.7992,0.7538,0.5984445175946101,0.7688637555788119,70.49735617637634,4.186497926712036,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
60,0.87524,0.8273,0.3669598520526654,0.5347565378005893,71.2618956565857,4.271174907684326,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
61,0.89942,0.8322,0.2924817927796644,0.5340370872435859,70.64828991889954,4.134017705917358,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
62,0.91412,0.8314,0.2559314738799385,0.5408241901868067,71.60808634757996,4.214712142944336,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
63,0.92128,0.8306,0.23184313475060792,0.5632780874832369,72.86357593536377,4.1473376750946045,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
64,0.93046,0.8338,0.20444995553398973,0.5727651407733892,71.4735164642334,4.106825113296509,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
65,0.93758,0.8336,0.1858011955658709,0.5738056670433987,70.66884136199951,4.121150016784668,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
66,0.94518,0.8311,0.1652679380359544,0.6170537550561725,70.44959282875061,4.159011602401733,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
67,0.9484,0.8267,0.15300192787107592,0.6265951838022985,70.38232755661011,4.2079691886901855,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
68,0.95526,0.8287,0.13189485185867222,0.6634911261855985,70.11016345024109,4.273829698562622,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
69,0.9578,0.825,0.12364093061942924,0.6763500578154009,71.27925419807434,4.151644945144653,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
70,0.95946,0.821,0.11829612302901944,0.6960012328129607,70.40336775779724,4.220500469207764,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
71,0.9628,0.8229,0.10822515590554335,0.7161198146998311,70.7183084487915,4.160012245178223,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
72,0.96622,0.8217,0.09943219734446973,0.7302319115866869,71.38844347000122,4.311612606048584,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
73,0.9674,0.8215,0.09533120420229903,0.7610897658446345,70.968740940094,4.193068504333496,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
74,0.96836,0.8234,0.09303636755518703,0.7586709106930147,70.39372277259827,4.157654762268066,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
75,0.97004,0.8227,0.08743577630335664,0.7901576900253662,70.16648054122925,4.114770174026489,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
76,0.9708,0.8174,0.08510444700772744,0.7693809131606699,72.02393507957458,4.248772859573364,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
77,0.97194,0.8209,0.0831675398016321,0.7761138376003256,72.24620389938354,4.134273529052734,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
78,0.97194,0.8202,0.08221141560060066,0.8064860445432389,69.83800673484802,4.149442911148071,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
79,0.97354,0.8184,0.07815649900952609,0.7983246147632599,69.63731789588928,4.191798210144043,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
80,0.98552,0.8242,0.04555717828945434,0.7727642855324304,71.11407995223999,4.25231146812439,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
81,0.99064,0.8261,0.031047878290573643,0.7911582038330194,71.76813173294067,4.262367248535156,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
82,0.99264,0.8249,0.025646046841799674,0.800363652931806,77.43098092079163,4.934743404388428,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
83,0.99372,0.8251,0.02167457452295491,0.8187874217574208,73.14750051498413,4.126522541046143,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
84,0.99454,0.8275,0.01996521245544375,0.8308763698505136,72.0162901878357,4.085321664810181,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
85,0.99562,0.8266,0.017376313749214417,0.8508340939165304,69.25807189941406,4.245417833328247,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
86,0.99626,0.8269,0.01485327764066271,0.8571338321263797,69.61022663116455,4.151685953140259,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
87,0.9964,0.8275,0.014201953600067527,0.8698014925939207,68.54556965827942,4.069664716720581,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
88,0.9966,0.8238,0.013652517675632619,0.8835831876284779,70.14300012588501,4.194972515106201,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
89,0.997,0.8245,0.01226147811475184,0.8840389936781539,69.24305534362793,4.0085365772247314,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
90,0.99774,0.8258,0.01074887471641408,0.8965030052124883,69.97330021858215,4.052753448486328,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
91,0.99766,0.8276,0.010269397824574734,0.9216751103012707,69.23137712478638,4.002330780029297,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
92,0.99768,0.8248,0.00992013354681205,0.9166340615136174,68.99731421470642,4.07487940788269,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
93,0.99806,0.8279,0.009141578954824635,0.9154839152916552,70.8454327583313,3.9877779483795166,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
94,0.99834,0.826,0.008586782940923954,0.9196651762666793,70.12237930297852,4.235059499740601,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
95,0.99844,0.8263,0.008044236974419921,0.9199013330113773,69.72219800949097,4.127533912658691,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
96,0.99834,0.827,0.00770344758338298,0.9287337771953105,68.4777581691742,4.0198585987091064,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
97,0.99846,0.8281,0.007354301420248308,0.9396027686258855,69.57112741470337,4.101841688156128,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
98,0.99826,0.827,0.007740476489765271,0.9503451977579739,68.21831107139587,3.939800500869751,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
99,0.9988,0.8255,0.006505762477753498,0.9483991939895831,69.23182964324951,4.112997770309448,15,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
